Date,Region,Total Type 1 A&E Attendances,G&A beds available,G&A beds occupied,G&A occupancy rate,Total patients remaining,Staff Level,IMD_Most deprived 10%,IMD_More deprived 10-20%,IMD_More deprived 20-30%,IMD_More deprived 30-40%,IMD_More deprived 40-50%,IMD_Less deprived 40-50%,IMD_Less deprived 30-40%,IMD_Less deprived 20-30%,IMD_Less deprived 10-20%,IMD_Least deprived 10%,Pop_0-4,Pop_5-9,Pop_10-14,Pop_15-19,Pop_20-24,Pop_25-29,Pop_30-34,Pop_35-39,Pop_40-44,Pop_45-49,Pop_50-54,Pop_55-59,Pop_60-64,Pop_65-69,Pop_70-74,Pop_75-79,Pop_80-84,Pop_85-89,Pop_90+
2023-03-01,South East,196952.0,13868.0,13280.0,95.8%,73632.0,195466,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-03-01,South West,111538.0,10004.0,9529.0,95.3%,57270.0,141328,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,East of England,135631.0,10638.0,9930.0,93.3%,31246.0,134997,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,London,205543.0,13983.0,12904.0,92.3%,44959.0,238705,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,Midlands,225657.0,18515.0,17114.0,92.4%,64626.0,269348,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,North East and Yorkshire,206409.0,17283.0,15674.0,90.7%,63839.0,237442,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,North West,181844.0,14438.0,13301.0,92.1%,63965.0,219217,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,South East,180286.0,13648.0,12860.0,94.2%,66321.0,195450,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-04-01,South West,107143.0,9926.0,9315.0,93.8%,50901.0,141499,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,East of England,149608.0,10639.0,10024.0,94.2%,31579.0,135521,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,London,224895.0,14038.0,13087.0,93.2%,47076.0,240748,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,Midlands,251698.0,18557.0,17368.0,93.6%,67909.0,270807,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,North East and Yorkshire,226815.0,17169.0,15632.0,91.0%,65173.0,237832,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,North West,201007.0,14313.0,13233.0,92.5%,64195.0,220054,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,South East,198555.0,13727.0,12960.0,94.4%,68299.0,195972,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-05-01,South West,118820.0,9961.0,9395.0,94.3%,47618.0,141866,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,East of England,152024.0,10638.0,10004.0,94.0%,28545.0,135780,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,London,224368.0,14087.0,13121.0,93.1%,45488.0,241293,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,Midlands,251583.0,18525.0,17366.0,93.7%,66039.0,271864,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,North East and Yorkshire,221773.0,17169.0,15537.0,90.5%,59341.0,238297,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,North West,194977.0,14285.0,13145.0,92.0%,58494.0,220340,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,South East,199392.0,13584.0,12786.0,94.1%,66111.0,196309,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-06-01,South West,117791.0,9917.0,9339.0,94.2%,46004.0,142246,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,East of England,149906.0,10544.0,9759.0,92.6%,27774.0,136330,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,London,220912.0,13784.0,12624.0,91.6%,46092.0,241734,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,Midlands,247765.0,18450.0,17084.0,92.6%,65827.0,273342,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,North East and Yorkshire,223248.0,17095.0,15243.0,89.2%,59170.0,239193,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,North West,192833.0,14224.0,13019.0,91.5%,59566.0,220436,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,South East,200345.0,13393.0,12460.0,93.0%,62606.0,196984,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-07-01,South West,118630.0,9847.0,9172.0,93.1%,47163.0,143069,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,East of England,144300.0,10522.0,9777.0,92.9%,27940.0,136767,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,London,208161.0,13854.0,12652.0,91.3%,46159.0,242037,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,Midlands,237634.0,18478.0,17081.0,92.4%,66381.0,274598,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,North East and Yorkshire,212846.0,17049.0,15259.0,89.5%,57445.0,239967,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,North West,185081.0,14218.0,12963.0,91.2%,62683.0,221288,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,South East,192524.0,13243.0,12439.0,93.9%,62689.0,197595,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-08-01,South West,117659.0,9901.0,9194.0,92.9%,45994.0,143577,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,East of England,145155.0,10525.0,9854.0,93.6%,26108.0,137706,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,London,219634.0,13852.0,12863.0,92.9%,46986.0,243366,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,Midlands,251865.0,18511.0,17302.0,93.5%,67548.0,277057,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,North East and Yorkshire,217764.0,17108.0,15582.0,91.1%,59274.0,242092,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,North West,192625.0,14055.0,12976.0,92.3%,61549.0,223080,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,South East,200483.0,13308.0,12596.0,94.6%,63559.0,199222,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-09-01,South West,117204.0,9972.0,9406.0,94.3%,46149.0,145262,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,East of England,149125.0,10559.0,9951.0,94.2%,28317.0,138897,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,London,222148.0,13845.0,12957.0,93.6%,45624.0,246231,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,Midlands,263120.0,18611.0,17640.0,94.8%,73835.0,279856,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,North East and Yorkshire,227212.0,17231.0,15972.0,92.7%,62667.0,244199,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,North West,201480.0,14186.0,13289.0,93.7%,65665.0,224960,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,South East,204406.0,12954.0,12339.0,95.3%,62926.0,200761,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-10-01,South West,118055.0,9984.0,9485.0,95.0%,48238.0,146615,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,East of England,148254.0,10695.0,10116.0,94.6%,28433.0,139862,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,London,224659.0,13899.0,13184.0,94.9%,45357.0,247554,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,Midlands,251848.0,18765.0,17978.0,95.8%,69806.0,281411,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,North East and Yorkshire,222234.0,17498.0,16327.0,93.3%,63129.0,245160,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,North West,192794.0,14258.0,13388.0,93.9%,62827.0,225876,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,South East,203340.0,13685.0,13128.0,95.9%,68391.0,201720,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-11-01,South West,113988.0,10044.0,9565.0,95.2%,46179.0,147471,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,East of England,148713.0,10830.0,10165.0,93.9%,30916.0,140010,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,London,225252.0,14726.0,13529.0,91.9%,45847.0,247512,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,Midlands,249766.0,19064.0,17877.0,93.8%,69298.0,281592,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,North East and Yorkshire,225316.0,17533.0,16049.0,91.5%,64471.0,244886,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,North West,192357.0,14939.0,13627.0,91.2%,64392.0,225511,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,South East,199789.0,13766.0,12948.0,94.1%,67543.0,201744,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2023-12-01,South West,114589.0,10037.0,9396.0,93.6%,48443.0,147574,32003,29471,27985,27795,27973,27827,28042,27774,27428,25428,1300544,299956,270367,383858,586538,847586,1025818,898139,781711,789720,1068583,1303431,1444428,1522344,1780996,1975600,1560257,1186934,760619
2024-01-01,East of England,148680.0,11089.0,10537.0,95.0%,32016.0,141023,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-01-01,London,226402.0,14901.0,13831.0,92.8%,48359.0,249976,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-01-01,Midlands,251728.0,19468.0,18497.0,95.0%,73387.0,284002,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-01-01,North East and Yorkshire,226246.0,17891.0,16679.0,93.2%,71669.0,246422,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-01-01,North West,196863.0,15334.0,14236.0,92.8%,71015.0,226881,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-01-01,South East,202323.0,14256.0,13472.0,94.5%,74140.0,203103,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-01-01,South West,116731.0,10176.0,9683.0,95.1%,54388.0,148599,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,East of England,142825.0,11145.0,10601.0,95.1%,28857.0,141599,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,London,218801.0,15035.0,14075.0,93.6%,50966.0,251093,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,Midlands,246062.0,19531.0,18537.0,94.9%,68177.0,285105,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,North East and Yorkshire,217069.0,17891.0,16663.0,93.1%,64884.0,247236,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,North West,188485.0,15427.0,14377.0,93.2%,64717.0,227283,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,South East,194180.0,14187.0,13375.0,94.3%,67956.0,203536,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-02-01,South West,111918.0,10192.0,9628.0,94.5%,50631.0,148918,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,East of England,154806.0,10949.0,10361.0,94.6%,30262.0,141818,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,London,238883.0,14346.0,13502.0,94.1%,53399.0,251671,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,Midlands,265420.0,19148.0,18157.0,94.8%,68471.0,285634,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,North East and Yorkshire,231556.0,17796.0,16466.0,92.5%,67448.0,247531,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,North West,203269.0,14760.0,13767.0,93.3%,67566.0,227344,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,South East,213956.0,14028.0,13245.0,94.4%,69593.0,203629,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
2024-03-01,South West,123789.0,10157.0,9586.0,94.4%,48357.0,149068,34057,31246,29801,29695,29924,29805,30060,29860,29480,27890,1284504,316369,287848,411067,613025,905946,1107236,987612,860452,837584,1122536,1386558,1560437,1641459,1842390,2168588,1680823,1264967,785862
